jurisdiction,permit_number,application_date,issue_date,expiration_date,status,address,city,state,zip_code,parcel_number,permit_type,permit_subtype,work_description,project_value,square_footage,contractor_name,contractor_company,applicant_name,owner_name,business_name,architect,engineer,source_record_url,source_dataset_url,date_collected
City of Lakeland,BLD26-04264,2026-07-20,,,,3020 WOODLAND HILLS AVE,LAKELAND,FL,33803,75125,Permit,Roof,3020 WOODLAND HILLS AVE metal roof,15500.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04265,2026-07-20,,,,4438 HIGHLAND LN,LAKELAND,FL,33813,30117,Permit,Roof,4438 HIGHLAND LN metal roof,14000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04267,2026-07-20,,,,3525 LAKELAND HIGHLANDS RD,LAKELAND,FL,33803,133216,Permit,Tent,2026 Lowes Christmas Tree Tent Sale,,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04274,2026-07-20,,,,1483 CACTUS DR,LAKELAND,FL,33803,230365,Permit,Mechanical,Change out A/C & D/W,7065.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04277,2026-07-20,,,,2443 COMMERCE POINT DR # 1,LAKELAND,FL,33801,42,Permit,Building Commercial,"Interior build out for new 47,164 sf Wholesale Retailer",7130000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04278,2026-07-20,,,,512 6TH ST W,LAKELAND,FL,33805,116479,Permit,Building Residential,1512 6th st. driveway-Succo- Windows,7000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04279,2026-07-20,,,,723 PATTERSON ST W,LAKELAND,FL,33803,52094,Permit,Building Residential,Additional bedroom and full bathroom,50000.0,,,,Jazmin sanchez,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04280,2026-07-20,,,,5575 SUPERIOR DR,LAKELAND,FL,33805,180075,Permit,Building Residential,Remove and replace 12 windows and 1 door.,50180.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04259,2026-07-20,,,,204 ORANGE ST E # 102,LAKELAND,FL,33801,234411,Permit,Electrical,Installation of low voltage cabling,36000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04262,2026-07-20,,,,4024 CHEVERLY DR E,LAKELAND,FL,33813,88072,Permit,Building Residential,PP REV & INSP- Replace 8 Windows size for size,7830.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04269,2026-07-20,,,,3600 HWY 98  N,LAKELAND,FL,33809,56585,Permit,Tent,2026 Lowes 2253 Christmas Tree Tent Sale,,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04271,2026-07-20,,,,830 PROVIDENCE RESERVE LOOP # 303,LAKELAND,FL,33805,130257,Permit,Mechanical,HVAC system change out like for like.,4100.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04273,2026-07-20,,,,3642 COVINGTON LN,LAKELAND,FL,33810,168237,Permit,Building Residential,Remove and replace 15 windows size for size,24027.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04282,2026-07-20,,,,4054 WINDCHIME LN,LAKELAND,FL,33811,132833,Permit,Building Residential,Tomashoff Residence,6720.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04266,2026-07-20,,,,2009 CINNAMON DR,LAKELAND,FL,33801,9215,Permit,Roof,2009 CINNAMON DR metal roof,9000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04268,2026-07-20,,,,2141 HARDEN BLVD,Lakeland,FL,33803,284826,Permit,Building Commercial,Western Trunk Station Wet Well Structure,1000000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04270,2026-07-20,,,,2916 WILLOW AVE,LAKELAND,FL,33803,87051,Permit,Plumbing,Repipe hot and cold water lines.,7700.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04272,2026-07-20,,,,1314 HARTSELL AVE,LAKELAND,FL,33803,115110,Permit,Building Residential,Remove and replace 11 windows size for size,27903.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04275,2026-07-20,,,,3510 AMITY AVE,LAKELAND,FL,33803,150914,Permit,Roof,tearing off and replacing 3 sq flat roof,4060.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04276,2026-07-20,,,,823 LAKEHURST ST,LAKELAND,FL,33805,81305,Permit,Roof,Re-roof,7500.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04281,2026-07-20,,,,843 PARKER ST E,LAKELAND,FL,33801,51711,Permit,Roof,RE ROOF,16000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04261,2026-07-20,,,,3685 VICTORIA MANOR DR,LAKELAND,FL,33805,161596,Permit,Mechanical,1.5-Ton equal change out. air handler and condenser.,1465.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04263,2026-07-20,,,,943 RUBY ST,LAKELAND,FL,33815,61989,Permit,Plumbing,DAWSON JOHNSON SHOWER PAN,1800.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,HPB26-121,2026-07-20,,,,541 FLORIDA AVE S,LAKELAND,FL,33801,21592,Project,Historic Preservation,Wall Sign,,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,CPT26-072,2026-07-20,,,,3800 HWY 98  N,LAKELAND,FL,33809,128549,Project,Concept Plan,Zipline Drone Charger,,,,,Commercial Permits,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,HPB26-120,2026-07-20,,,,610 HANCOCK ST W,LAKELAND,FL,33803,28022,Project,Historic Preservation,Window Replacement,,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-21T11:11:42Z
City of Lakeland,BLD26-04294,2026-07-21,,,,520 ORIOLE DR,LAKELAND,FL,33803,50727,Permit,Building Residential,"Replace 1 entry door, size for size.",4505.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04297,2026-07-21,,,,1065 CLEARVIEW AVE,LAKELAND,FL,33801,134198,Permit,Electrical,INSTALL WIRING FOR NEW KOHLER 26KW,2000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04299,2026-07-21,,,,407 PARK ST W,LAKELAND,FL,33803,115466,Permit,Roof,Re-roof,10900.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04303,2026-07-21,,,,2478 TORRENS DR,LAKELAND,FL,33805,168790,Permit,Mechanical,HVAC change out,12000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04305,2026-07-21,,,,3601 VICTORIA MANOR DR # 206,LAKELAND,FL,33805,161840,Permit,Mechanical,1.5 STRAIGHT COOL A/C CHANGE OUT,3000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04309,2026-07-21,,,,500 PALM DR W,LAKELAND,FL,33803,85378,Permit,Roof,reroof home,4800.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04312,2026-07-21,,,,4140 DRANE FIELD RD,LAKELAND,FL,33811,16527,Permit,Building Commercial,Lakeland R.C. Structural Repairs,313000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04313,2026-07-21,,,,1273 PAUL ST,LAKELAND,FL,33801,146858,Permit,Building Residential,Mobile Home Setup,10000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04314,2026-07-21,,,,1836 CRYSTAL LAKE DR N # 32,LAKELAND,FL,33801,13719,Permit,Building Residential,addition of a screen enclosures on the rear of the town house,20000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04316,2026-07-21,,,,3534 RAINTREE CIR,LAKELAND,FL,33803,87006,Permit,Roof,tear off and reroof,8000.0,,,,C P DANNER CONSTRUCTION INC (CCC1329082),,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04318,2026-07-21,,,,711 9TH ST W,LAKELAND,FL,33805,116333,Permit,Electrical,Change out meter cans,1975.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04283,2026-07-21,,,,4936 CUCUMBER ST,Lakeland,FL,33811,270765,Permit,Building Residential,4936 CUCUMBER ST NEW SFR - LOT 244,355680.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04285,2026-07-21,,,,1325 GRASSLANDS BLVD,LAKELAND,FL,33803,129739,Permit,Roof,Azalea Park,179000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04288,2026-07-21,,,,2408 TAHOE DR,LAKELAND,FL,33805,166934,Permit,Plumbing,water heater install,3202.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04291,2026-07-21,,,,1017 PENNSYLVANIA AVE,LAKELAND,FL,33803,52701,Permit,Building Residential,"Replace 4 windows, size for size.",5415.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04293,2026-07-21,,,,1920 EDGEWOOD DR E # A-9,LAKELAND,FL,33803,112664,Permit,Building Residential,"Replace 5 windows and 2 mullions, size for size.",4775.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04295,2026-07-21,,,,204 SWANNANOA ST,LAKELAND,FL,33805,68455,Permit,Building Residential,"Replace 8 windows, size for size.",5180.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04298,2026-07-21,,,,1314 EDGEWOOD DR E,LAKELAND,FL,33803,17752,Permit,Solar,1314 EDGEWOOD DR E PV/ESS Project,58367.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04304,2026-07-21,,,,417 PALM DR E,LAKELAND,FL,33803,85629,Permit,Mechanical,Change out HVAC,8500.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04308,2026-07-21,,,,717 CLAYTON AVE S,LAKELAND,FL,33801,9498,Permit,Roof,TEAR OFF AND REROOF,1500.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04284,2026-07-21,,,,3211 TROY AVE,LAKELAND,FL,33803,71157,Permit,Mechanical,change 2.5 ton system,7011.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04286,2026-07-21,,,,5638 ELSINORE WAY,LAKELAND,FL,33805,184403,Permit,Mechanical,PP INSP - HVAC,14613.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04287,2026-07-21,,,,3810 DRANE FIELD RD # 1-2,LAKELAND,FL,33811,220721,Permit,Mechanical,Installing one 7.5ton rooftop unit and relocating one condenser to roof on existing building. Bay1-2,23795.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04289,2026-07-21,,,,3635 BRIDGEFIELD DR,LAKELAND,FL,33803,5096,Permit,Waterfront,Lakeside Retaining Wall (Seawall),19500.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04292,2026-07-21,,,,2030 WISTERIA LN,LAKELAND,FL,33813,88680,Permit,Building Residential,"Replace 3 windows and 1 door, size for size.",10078.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04301,2026-07-21,,,,1208 CINNAMON WAY W,LAKELAND,FL,33801,9241,Permit,Building Residential,NEW ALUMINUM PATIO COVER,7000.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04310,2026-07-21,,,,1002 WOODLAND VIEW TER,Lakeland,FL,33811,278458,Permit,Building Residential,PP INSP - LOT 232 / SFR / LAKESIDE PRESERVE PH 2,126675.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04311,2026-07-21,,,,512 6TH ST W,LAKELAND,FL,33805,116479,Permit,Building Residential,512 6th St W New Driveway,2475.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04290,2026-07-21,,,,1805 JOHN ARTHUR WAY,LAKELAND,FL,33803,33768,Permit,Building Residential,"Replace 14 windows and 1 sliding glass door, size for size.",12885.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04296,2026-07-21,,,,1688 GALLAHAD DR,LAKELAND,FL,33810,157603,Permit,Building Residential,1688 GALLAHAD DR Install 7 windbreakers in existing screen porch.,5130.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04300,2026-07-21,,,,4385 PUMICE DR,LAKELAND,FL,33811,249041,Permit,Electrical,Tesla Wall Connector Installation,795.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04302,2026-07-21,,,,504 PRADO PL,LAKELAND,FL,33803,54295,Permit,Mechanical,mini split replacement,4500.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04307,2026-07-21,,,,714 CLAYTON AVE S,LAKELAND,FL,33801,9496,Permit,Roof,TEAR OFF AND REROOF,1500.0,,,,,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
City of Lakeland,BLD26-04315,2026-07-21,,,,4025 HWY 98  N,LAKELAND,FL,33809,79445,Permit,Building Commercial,Remodel,250000.0,,,,Christian Castin,,,,,https://ims.lakelandgov.net/ims/Account/Anonymous?returnUrl=%2Fims%2FFind3%3Fcat%3DPermits,https://services1.arcgis.com/mcbQY5xNGGGM1vBX/arcgis/rest/services/IMS_Projects_Permits/FeatureServer/6,2026-07-22T11:12:09Z
